fecha,tipo_ingreso,linea,ingreso
2022-11-04,Recargas,Línea 1,564189.5
2022-11-04,Recargas,Línea 2,1973200.6
2022-11-04,Recargas,Línea 3,1834072.8
2022-11-04,Recargas,Línea 4,204895
2022-11-04,Recargas,Línea 5,504873.2
2022-11-04,Recargas,Línea 6,321368.3
2022-11-04,Recargas,Línea 7,934244.4
2022-11-04,Recargas,Línea 8,1199769.1
2022-11-04,Recargas,Línea 9,937690.1
2022-11-04,Recargas,Línea A,701484.5
2022-11-04,Recargas,Línea B,1115091.5
2022-11-04,Recargas,Línea 12,0
2022-11-04,Tarjetas,Línea 1,3330
2022-11-04,Tarjetas,Línea 2,1575
2022-11-04,Tarjetas,Línea 3,2220
2022-11-04,Tarjetas,Línea 4,495
2022-11-04,Tarjetas,Línea 5,360
2022-11-04,Tarjetas,Línea 6,300
2022-11-04,Tarjetas,Línea 7,615
2022-11-04,Tarjetas,Línea 8,1545
2022-11-04,Tarjetas,Línea 9,1200
2022-11-04,Tarjetas,Línea A,1035
2022-11-04,Tarjetas,Línea B,1050
2022-11-04,Tarjetas,Línea 12,0
2022-11-04,QR/Validación,Línea 1,0
2022-11-04,QR/Validación,Línea 2,0
2022-11-04,QR/Validación,Línea 3,0
2022-11-04,QR/Validación,Línea 4,0
2022-11-04,QR/Validación,Línea 5,0
2022-11-04,QR/Validación,Línea 6,0
2022-11-04,QR/Validación,Línea 7,0
2022-11-04,QR/Validación,Línea 8,0
2022-11-04,QR/Validación,Línea 9,15805
2022-11-04,QR/Validación,Línea A,0
2022-11-04,QR/Validación,Línea B,0
2022-11-04,QR/Validación,Línea 12,0
2022-11-05,Boletos,Línea 1,265775
2022-11-05,Boletos,Línea 2,1019875
2022-11-05,Boletos,Línea 3,678225
2022-11-05,Boletos,Línea 4,146200
2022-11-05,Boletos,Línea 5,286700
2022-11-05,Boletos,Línea 6,128300
2022-11-05,Boletos,Línea 7,316150
2022-11-05,Boletos,Línea 8,489225
2022-11-05,Boletos,Línea 9,360400
2022-11-05,Boletos,Línea A,411575
2022-11-05,Boletos,Línea B,671850
2022-11-05,Boletos,Línea 12,0
2022-11-05,Recargas,Línea 1,418436.6
2022-11-05,Recargas,Línea 2,1741553.1
2022-11-05,Recargas,Línea 3,1442874
2022-11-05,Recargas,Línea 4,187984
2022-11-05,Recargas,Línea 5,443006.6
2022-11-05,Recargas,Línea 6,257849
2022-11-05,Recargas,Línea 7,674777.7
2022-11-05,Recargas,Línea 8,1089917.1
2022-11-05,Recargas,Línea 9,831073.8
2022-11-05,Recargas,Línea A,644969.9
2022-11-05,Recargas,Línea B,1046664.2
2022-11-05,Recargas,Línea 12,0
2022-11-05,Tarjetas,Línea 1,4080
2022-11-05,Tarjetas,Línea 2,2370
2022-11-05,Tarjetas,Línea 3,4290
2022-11-05,Tarjetas,Línea 4,255
2022-11-05,Tarjetas,Línea 5,2295
2022-11-05,Tarjetas,Línea 6,390
2022-11-05,Tarjetas,Línea 7,465
2022-11-05,Tarjetas,Línea 8,1920
2022-11-05,Tarjetas,Línea 9,4260
2022-11-05,Tarjetas,Línea A,1860
2022-11-05,Tarjetas,Línea B,2250
2022-11-05,Tarjetas,Línea 12,0
2022-11-05,QR/Validación,Línea 1,0
2022-11-05,QR/Validación,Línea 2,0
2022-11-05,QR/Validación,Línea 3,0
2022-11-05,QR/Validación,Línea 4,0
2022-11-05,QR/Validación,Línea 5,0
2022-11-05,QR/Validación,Línea 6,0
2022-11-05,QR/Validación,Línea 7,0
2022-11-05,QR/Validación,Línea 8,0
2022-11-05,QR/Validación,Línea 9,14095
2022-11-05,QR/Validación,Línea A,0
2022-11-05,QR/Validación,Línea B,0
2022-11-05,QR/Validación,Línea 12,0
2022-11-06,Boletos,Línea 1,184325
2022-11-06,Boletos,Línea 2,651790
2022-11-06,Boletos,Línea 3,426600
2022-11-06,Boletos,Línea 4,96800
2022-11-06,Boletos,Línea 5,203525
2022-11-06,Boletos,Línea 6,89325
2022-11-06,Boletos,Línea 7,196065
2022-11-06,Boletos,Línea 8,304525
2022-11-06,Boletos,Línea 9,237300
2022-11-06,Boletos,Línea A,282050
2022-11-06,Boletos,Línea B,471850
2022-11-06,Boletos,Línea 12,0
2022-11-06,Recargas,Línea 1,285191
2022-11-06,Recargas,Línea 2,1069266.8
2022-11-06,Recargas,Línea 3,950944.5
2022-11-06,Recargas,Línea 4,113280
2022-11-06,Recargas,Línea 5,297881.7
2022-11-06,Recargas,Línea 6,110984.1
2022-11-06,Recargas,Línea 7,468782.7
2022-11-06,Recargas,Línea 8,688949
2022-11-06,Recargas,Línea 9,519363
2022-11-06,Recargas,Línea A,468819.6
2022-11-06,Recargas,Línea B,647322.6
2022-11-06,Recargas,Línea 12,0
2022-11-06,Tarjetas,Línea 1,3180
2022-11-06,Tarjetas,Línea 2,4515
2022-11-06,Tarjetas,Línea 3,1965
2022-11-06,Tarjetas,Línea 4,195
2022-11-06,Tarjetas,Línea 5,1335
2022-11-06,Tarjetas,Línea 6,225
2022-11-06,Tarjetas,Línea 7,2985
2022-11-06,Tarjetas,Línea 8,1380
2022-11-06,Tarjetas,Línea 9,3660
2022-11-06,Tarjetas,Línea A,1890
2022-11-06,Tarjetas,Línea B,2580
2022-11-06,Tarjetas,Línea 12,0
2022-11-06,QR/Validación,Línea 1,0
2022-11-06,QR/Validación,Línea 2,0
2022-11-06,QR/Validación,Línea 3,0
2022-11-06,QR/Validación,Línea 4,0
2022-11-06,QR/Validación,Línea 5,0
2022-11-06,QR/Validación,Línea 6,0
2022-11-06,QR/Validación,Línea 7,0
2022-11-06,QR/Validación,Línea 8,0
2022-11-06,QR/Validación,Línea 9,7205
2022-11-06,QR/Validación,Línea A,0
2022-11-06,QR/Validación,Línea B,0
2022-11-06,QR/Validación,Línea 12,0
2022-11-07,Boletos,Línea 1,299650
2022-11-07,Boletos,Línea 2,990510
2022-11-07,Boletos,Línea 3,846125
2022-11-07,Boletos,Línea 4,157775
2022-11-07,Boletos,Línea 5,331775
2022-11-07,Boletos,Línea 6,174175
2022-11-07,Boletos,Línea 7,386455
2022-11-07,Boletos,Línea 8,547075
2022-11-07,Boletos,Línea 9,407625
2022-11-07,Boletos,Línea A,483875
2022-11-07,Boletos,Línea B,734050
2022-11-07,Boletos,Línea 12,0
2022-11-07,Recargas,Línea 1,520332.1735
2022-11-07,Recargas,Línea 2,1899160.787
2022-11-07,Recargas,Línea 3,1761169.226
2022-11-07,Recargas,Línea 4,225714.1022
2022-11-07,Recargas,Línea 5,587991.7393
2022-11-07,Recargas,Línea 6,374583.6462
2022-11-07,Recargas,Línea 7,899470.0036
2022-11-07,Recargas,Línea 8,1246092.567
2022-11-07,Recargas,Línea 9,895337.2666
2022-11-07,Recargas,Línea A,736152.5636
2022-11-07,Recargas,Línea B,1430605.925
2022-11-07,Recargas,Línea 12,0
2022-11-07,Tarjetas,Línea 1,3690
2022-11-07,Tarjetas,Línea 2,5520
2022-11-07,Tarjetas,Línea 3,5625
2022-11-07,Tarjetas,Línea 4,615
2022-11-07,Tarjetas,Línea 5,1545
2022-11-07,Tarjetas,Línea 6,1695
2022-11-07,Tarjetas,Línea 7,2670
2022-11-07,Tarjetas,Línea 8,2115
2022-11-07,Tarjetas,Línea 9,4230
2022-11-07,Tarjetas,Línea A,2190
2022-11-07,Tarjetas,Línea B,3795
2022-11-07,Tarjetas,Línea 12,0
2022-11-07,QR/Validación,Línea 1,0
2022-11-07,QR/Validación,Línea 2,0
2022-11-07,QR/Validación,Línea 3,0
2022-11-07,QR/Validación,Línea 4,0
2022-11-07,QR/Validación,Línea 5,0
2022-11-07,QR/Validación,Línea 6,0
2022-11-07,QR/Validación,Línea 7,0
2022-11-07,QR/Validación,Línea 8,0
2022-11-07,QR/Validación,Línea 9,14155
2022-11-07,QR/Validación,Línea A,0
2022-11-07,QR/Validación,Línea B,0
2022-11-07,QR/Validación,Línea 12,0
2022-11-08,Boletos,Línea 1,244450
2022-11-08,Boletos,Línea 2,922600
2022-11-08,Boletos,Línea 3,714125
2022-11-08,Boletos,Línea 4,144250
2022-11-08,Boletos,Línea 5,292900
2022-11-08,Boletos,Línea 6,158300
2022-11-08,Boletos,Línea 7,353655
2022-11-08,Boletos,Línea 8,502175
2022-11-08,Boletos,Línea 9,368575
2022-11-08,Boletos,Línea A,420525
2022-11-08,Boletos,Línea B,617940
2022-11-08,Boletos,Línea 12,0
2022-11-08,Recargas,Línea 1,500557.6997
2022-11-08,Recargas,Línea 2,1612707.53
2022-11-08,Recargas,Línea 3,1818239.05
2022-11-08,Recargas,Línea 4,175175.7421
2022-11-08,Recargas,Línea 5,452872.7039
2022-11-08,Recargas,Línea 6,327544.4554
2022-11-08,Recargas,Línea 7,922297.5684
2022-11-08,Recargas,Línea 8,1139019.85
2022-11-08,Recargas,Línea 9,916179.2225
2022-11-08,Recargas,Línea A,783724.31
2022-11-08,Recargas,Línea B,1093353.868
2022-11-08,Recargas,Línea 12,0
2022-11-08,Tarjetas,Línea 1,3465
2022-11-08,Tarjetas,Línea 2,4395
2022-11-08,Tarjetas,Línea 3,3375
2022-11-08,Tarjetas,Línea 4,465
2022-11-08,Tarjetas,Línea 5,1680
2022-11-08,Tarjetas,Línea 6,1050
2022-11-08,Tarjetas,Línea 7,1650
2022-11-08,Tarjetas,Línea 8,4170
2022-11-08,Tarjetas,Línea 9,5370
2022-11-08,Tarjetas,Línea A,1095
2022-11-08,Tarjetas,Línea B,2370
2022-11-08,Tarjetas,Línea 12,0
2022-11-08,QR/Validación,Línea 1,0
2022-11-08,QR/Validación,Línea 2,0
2022-11-08,QR/Validación,Línea 3,0
2022-11-08,QR/Validación,Línea 4,0
2022-11-08,QR/Validación,Línea 5,0
2022-11-08,QR/Validación,Línea 6,0
2022-11-08,QR/Validación,Línea 7,0
2022-11-08,QR/Validación,Línea 8,0
2022-11-08,QR/Validación,Línea 9,13530
2022-11-08,QR/Validación,Línea A,0
2022-11-08,QR/Validación,Línea B,0
2022-11-08,QR/Validación,Línea 12,0
2022-11-09,Boletos,Línea 1,239600
2022-11-09,Boletos,Línea 2,925575
2022-11-09,Boletos,Línea 3,730825
2022-11-09,Boletos,Línea 4,146800
2022-11-09,Boletos,Línea 5,296500
2022-11-09,Boletos,Línea 6,161850
2022-11-09,Boletos,Línea 7,346575
2022-11-09,Boletos,Línea 8,501500
2022-11-09,Boletos,Línea 9,372050
2022-11-09,Boletos,Línea A,438600
2022-11-09,Boletos,Línea B,638200
2022-11-09,Boletos,Línea 12,0
2022-11-09,Recargas,Línea 1,522548
2022-11-09,Recargas,Línea 2,1798164.6
2022-11-09,Recargas,Línea 3,1698821.6
2022-11-09,Recargas,Línea 4,200336
2022-11-09,Recargas,Línea 5,509285
2022-11-09,Recargas,Línea 6,324986.2
2022-11-09,Recargas,Línea 7,873735.8
2022-11-09,Recargas,Línea 8,1197504.7
2022-11-09,Recargas,Línea 9,929902
2022-11-09,Recargas,Línea A,760351.5
2022-11-09,Recargas,Línea B,1083056.1
2022-11-09,Recargas,Línea 12,0
2022-11-09,Tarjetas,Línea 1,4215
2022-11-09,Tarjetas,Línea 2,4290
2022-11-09,Tarjetas,Línea 3,3270
2022-11-09,Tarjetas,Línea 4,495
2022-11-09,Tarjetas,Línea 5,2520
2022-11-09,Tarjetas,Línea 6,465
2022-11-09,Tarjetas,Línea 7,615
2022-11-09,Tarjetas,Línea 8,2310
2022-11-09,Tarjetas,Línea 9,4545
2022-11-09,Tarjetas,Línea A,2175
2022-11-09,Tarjetas,Línea B,3165
2022-11-09,Tarjetas,Línea 12,0
2022-11-09,QR/Validación,Línea 1,0
2022-11-09,QR/Validación,Línea 2,0
2022-11-09,QR/Validación,Línea 3,0
2022-11-09,QR/Validación,Línea 4,0
2022-11-09,QR/Validación,Línea 5,0
2022-11-09,QR/Validación,Línea 6,0
2022-11-09,QR/Validación,Línea 7,0
2022-11-09,QR/Validación,Línea 8,0
2022-11-09,QR/Validación,Línea 9,15280
2022-11-09,QR/Validación,Línea A,0
2022-11-09,QR/Validación,Línea B,0
2022-11-09,QR/Validación,Línea 12,0
2022-11-10,Boletos,Línea 1,244275
2022-11-10,Boletos,Línea 2,938575
2022-11-10,Boletos,Línea 3,753375
2022-11-10,Boletos,Línea 4,147325
2022-11-10,Boletos,Línea 5,295650
2022-11-10,Boletos,Línea 6,159525
2022-11-10,Boletos,Línea 7,363450
2022-11-10,Boletos,Línea 8,509375
2022-11-10,Boletos,Línea 9,378150
2022-11-10,Boletos,Línea A,421700
2022-11-10,Boletos,Línea B,639565
2022-11-10,Boletos,Línea 12,0
2022-11-10,Recargas,Línea 1,508305
2022-11-10,Recargas,Línea 2,1964606.2
2022-11-10,Recargas,Línea 3,1750596.3
2022-11-10,Recargas,Línea 4,198194
2022-11-10,Recargas,Línea 5,486546.3
2022-11-10,Recargas,Línea 6,318152
2022-11-10,Recargas,Línea 7,865809
2022-11-10,Recargas,Línea 8,1172706
2022-11-10,Recargas,Línea 9,903969
2022-11-10,Recargas,Línea A,650754.5
2022-11-10,Recargas,Línea B,1107752.7
2022-11-10,Recargas,Línea 12,0
2022-11-10,Tarjetas,Línea 1,3405
2022-11-10,Tarjetas,Línea 2,5805
2022-11-10,Tarjetas,Línea 3,3600
2022-11-10,Tarjetas,Línea 4,360
2022-11-10,Tarjetas,Línea 5,2175
2022-11-10,Tarjetas,Línea 6,420
2022-11-10,Tarjetas,Línea 7,1020
2022-11-10,Tarjetas,Línea 8,3255
2022-11-10,Tarjetas,Línea 9,3915
2022-11-10,Tarjetas,Línea A,1785
2022-11-10,Tarjetas,Línea B,2775
2022-11-10,Tarjetas,Línea 12,0
2022-11-10,QR/Validación,Línea 1,0
2022-11-10,QR/Validación,Línea 2,0
2022-11-10,QR/Validación,Línea 3,0
2022-11-10,QR/Validación,Línea 4,0
2022-11-10,QR/Validación,Línea 5,0
2022-11-10,QR/Validación,Línea 6,0
2022-11-10,QR/Validación,Línea 7,0
2022-11-10,QR/Validación,Línea 8,0
2022-11-10,QR/Validación,Línea 9,15340
2022-11-10,QR/Validación,Línea A,0
2022-11-10,QR/Validación,Línea B,0
2022-11-10,QR/Validación,Línea 12,0
2022-11-11,Boletos,Línea 1,272475
2022-11-11,Boletos,Línea 2,1013225
2022-11-11,Boletos,Línea 3,789750
2022-11-11,Boletos,Línea 4,156600
2022-11-11,Boletos,Línea 5,317150
2022-11-11,Boletos,Línea 6,173800
2022-11-11,Boletos,Línea 7,389350
2022-11-11,Boletos,Línea 8,532400
2022-11-11,Boletos,Línea 9,409000
2022-11-11,Boletos,Línea A,461400
2022-11-11,Boletos,Línea B,703870
2022-11-11,Boletos,Línea 12,0
2022-11-11,Recargas,Línea 1,538784.5
2022-11-11,Recargas,Línea 2,1866069.4
2022-11-11,Recargas,Línea 3,1740480.5
2022-11-11,Recargas,Línea 4,205388
2022-11-11,Recargas,Línea 5,510016
2022-11-11,Recargas,Línea 6,338417.6
2022-11-11,Recargas,Línea 7,922019.05
2022-11-11,Recargas,Línea 8,1204227.7
2022-11-11,Recargas,Línea 9,950739.6
2022-11-11,Recargas,Línea A,723486
2022-11-11,Recargas,Línea B,1125957.3
2022-11-11,Recargas,Línea 12,0
2022-11-11,Tarjetas,Línea 1,3075
2022-11-11,Tarjetas,Línea 2,4995
2022-11-11,Tarjetas,Línea 3,3495
2022-11-11,Tarjetas,Línea 4,360
2022-11-11,Tarjetas,Línea 5,2070
2022-11-11,Tarjetas,Línea 6,495
2022-11-11,Tarjetas,Línea 7,1995
2022-11-11,Tarjetas,Línea 8,2415
2022-11-11,Tarjetas,Línea 9,3825
2022-11-11,Tarjetas,Línea A,1725
2022-11-11,Tarjetas,Línea B,2325
2022-11-11,Tarjetas,Línea 12,0
2022-11-11,QR/Validación,Línea 1,0
2022-11-11,QR/Validación,Línea 2,0
2022-11-11,QR/Validación,Línea 3,0
2022-11-11,QR/Validación,Línea 4,0
2022-11-11,QR/Validación,Línea 5,0
2022-11-11,QR/Validación,Línea 6,0
2022-11-11,QR/Validación,Línea 7,0
2022-11-11,QR/Validación,Línea 8,0
2022-11-11,QR/Validación,Línea 9,16630
2022-11-11,QR/Validación,Línea A,0
2022-11-11,QR/Validación,Línea B,0
2022-11-11,QR/Validación,Línea 12,0
2022-11-12,Boletos,Línea 1,319585
2022-11-12,Boletos,Línea 2,1122850
2022-11-12,Boletos,Línea 3,721590
2022-11-12,Boletos,Línea 4,157575
2022-11-12,Boletos,Línea 5,291000
2022-11-12,Boletos,Línea 6,134150
2022-11-12,Boletos,Línea 7,335775
2022-11-12,Boletos,Línea 8,512975
2022-11-12,Boletos,Línea 9,380550
2022-11-12,Boletos,Línea A,492250
2022-11-12,Boletos,Línea B,718575
2022-11-12,Boletos,Línea 12,0
2022-11-12,Recargas,Línea 1,447774
2022-11-12,Recargas,Línea 2,1865155.85
2022-11-12,Recargas,Línea 3,1596036
2022-11-12,Recargas,Línea 4,208289
2022-11-12,Recargas,Línea 5,411248.75
2022-11-12,Recargas,Línea 6,250190
2022-11-12,Recargas,Línea 7,754225.7
2022-11-12,Recargas,Línea 8,1160964.15
2022-11-12,Recargas,Línea 9,845024
2022-11-12,Recargas,Línea A,714395
2022-11-12,Recargas,Línea B,1085665.55
2022-11-12,Recargas,Línea 12,0
2022-11-12,Tarjetas,Línea 1,3510
2022-11-12,Tarjetas,Línea 2,5310
2022-11-12,Tarjetas,Línea 3,3765
2022-11-12,Tarjetas,Línea 4,345
2022-11-12,Tarjetas,Línea 5,1695
2022-11-12,Tarjetas,Línea 6,465
2022-11-12,Tarjetas,Línea 7,1005
2022-11-12,Tarjetas,Línea 8,2145
2022-11-12,Tarjetas,Línea 9,4230
2022-11-12,Tarjetas,Línea A,2265
2022-11-12,Tarjetas,Línea B,2955
2022-11-12,Tarjetas,Línea 12,0
2022-11-12,QR/Validación,Línea 1,0
2022-11-12,QR/Validación,Línea 2,0
2022-11-12,QR/Validación,Línea 3,0
2022-11-12,QR/Validación,Línea 4,0
2022-11-12,QR/Validación,Línea 5,0
2022-11-12,QR/Validación,Línea 6,0
2022-11-12,QR/Validación,Línea 7,0
2022-11-12,QR/Validación,Línea 8,0
2022-11-12,QR/Validación,Línea 9,14960
2022-11-12,QR/Validación,Línea A,0
2022-11-12,QR/Validación,Línea B,0
2022-11-12,QR/Validación,Línea 12,0
2022-11-13,Boletos,Línea 1,213415
2022-11-13,Boletos,Línea 2,736750
2022-11-13,Boletos,Línea 3,483220
2022-11-13,Boletos,Línea 4,104425
2022-11-13,Boletos,Línea 5,211200
2022-11-13,Boletos,Línea 6,94900
2022-11-13,Boletos,Línea 7,218550
2022-11-13,Boletos,Línea 8,341375
2022-11-13,Boletos,Línea 9,240400
2022-11-13,Boletos,Línea A,297050
2022-11-13,Boletos,Línea B,521750
2022-11-13,Boletos,Línea 12,0
2022-11-13,Recargas,Línea 1,314000.5
2022-11-13,Recargas,Línea 2,1164213.5
2022-11-13,Recargas,Línea 3,929310.8
2022-11-13,Recargas,Línea 4,123532
2022-11-13,Recargas,Línea 5,327480.7
2022-11-13,Recargas,Línea 6,141059
2022-11-13,Recargas,Línea 7,407747
2022-11-13,Recargas,Línea 8,704970.5
2022-11-13,Recargas,Línea 9,531062.9
2022-11-13,Recargas,Línea A,435661.6
2022-11-13,Recargas,Línea B,756032.5
2022-11-13,Recargas,Línea 12,0
2022-11-13,Tarjetas,Línea 1,2640
2022-11-13,Tarjetas,Línea 2,4065
2022-11-13,Tarjetas,Línea 3,2640
2022-11-13,Tarjetas,Línea 4,180
2022-11-13,Tarjetas,Línea 5,1080
2022-11-13,Tarjetas,Línea 6,210
2022-11-13,Tarjetas,Línea 7,645
2022-11-13,Tarjetas,Línea 8,2595
2022-11-13,Tarjetas,Línea 9,4125
2022-11-13,Tarjetas,Línea A,1110
2022-11-13,Tarjetas,Línea B,2970
2022-11-13,Tarjetas,Línea 12,0
2022-11-13,QR/Validación,Línea 1,0
2022-11-13,QR/Validación,Línea 2,0
2022-11-13,QR/Validación,Línea 3,0
2022-11-13,QR/Validación,Línea 4,0
2022-11-13,QR/Validación,Línea 5,0
2022-11-13,QR/Validación,Línea 6,0
2022-11-13,QR/Validación,Línea 7,0
2022-11-13,QR/Validación,Línea 8,0
2022-11-13,QR/Validación,Línea 9,8795
2022-11-13,QR/Validación,Línea A,0
2022-11-13,QR/Validación,Línea B,0
2022-11-13,QR/Validación,Línea 12,0
2022-11-14,Boletos,Línea 1,300975
2022-11-14,Boletos,Línea 2,1045600
2022-11-14,Boletos,Línea 3,849725
2022-11-14,Boletos,Línea 4,160150
2022-11-14,Boletos,Línea 5,342575
2022-11-14,Boletos,Línea 6,186225
2022-11-14,Boletos,Línea 7,410450
2022-11-14,Boletos,Línea 8,562950
2022-11-14,Boletos,Línea 9,426600
2022-11-14,Boletos,Línea A,475650
2022-11-14,Boletos,Línea B,755100
2022-11-14,Boletos,Línea 12,0
2022-11-14,Recargas,Línea 1,668133
2022-11-14,Recargas,Línea 2,2451151.5
2022-11-14,Recargas,Línea 3,2282096.1
2022-11-14,Recargas,Línea 4,321462
2022-11-14,Recargas,Línea 5,663386
2022-11-14,Recargas,Línea 6,517850
2022-11-14,Recargas,Línea 7,1188420.5
2022-11-14,Recargas,Línea 8,1675135.6
2022-11-14,Recargas,Línea 9,1124512.5
2022-11-14,Recargas,Línea A,970360.8
2022-11-14,Recargas,Línea B,1676019
2022-11-14,Recargas,Línea 12,0
2022-11-14,Tarjetas,Línea 1,2700
2022-11-14,Tarjetas,Línea 2,4125
2022-11-14,Tarjetas,Línea 3,5760
2022-11-14,Tarjetas,Línea 4,450
2022-11-14,Tarjetas,Línea 5,1425
2022-11-14,Tarjetas,Línea 6,735
2022-11-14,Tarjetas,Línea 7,2310
2022-11-14,Tarjetas,Línea 8,2970
2022-11-14,Tarjetas,Línea 9,3345
2022-11-14,Tarjetas,Línea A,2400
2022-11-14,Tarjetas,Línea B,3450
2022-11-14,Tarjetas,Línea 12,0
2022-11-14,QR/Validación,Línea 1,0
2022-11-14,QR/Validación,Línea 2,0
2022-11-14,QR/Validación,Línea 3,0
2022-11-14,QR/Validación,Línea 4,0
2022-11-14,QR/Validación,Línea 5,0
2022-11-14,QR/Validación,Línea 6,0
2022-11-14,QR/Validación,Línea 7,0
2022-11-14,QR/Validación,Línea 8,0
2022-11-14,QR/Validación,Línea 9,14700
2022-11-14,QR/Validación,Línea A,0
2022-11-14,QR/Validación,Línea B,0
2022-11-14,QR/Validación,Línea 12,0
2022-11-15,Boletos,Línea 1,257175
2022-11-15,Boletos,Línea 2,962450
2022-11-15,Boletos,Línea 3,769315
2022-11-15,Boletos,Línea 4,148475
2022-11-15,Boletos,Línea 5,303925
2022-11-15,Boletos,Línea 6,160950
2022-11-15,Boletos,Línea 7,373600
2022-11-15,Boletos,Línea 8,519575
2022-11-15,Boletos,Línea 9,395675
2022-11-15,Boletos,Línea A,431050
2022-11-15,Boletos,Línea B,644925
2022-11-15,Boletos,Línea 12,0
2022-11-15,Recargas,Línea 1,666039.3
2022-11-15,Recargas,Línea 2,2207814.6
2022-11-15,Recargas,Línea 3,2136868.9
2022-11-15,Recargas,Línea 4,235796
2022-11-15,Recargas,Línea 5,665054.2
2022-11-15,Recargas,Línea 6,410962
2022-11-15,Recargas,Línea 7,1171404.5
2022-11-15,Recargas,Línea 8,1442751.3
2022-11-15,Recargas,Línea 9,1154195.7
2022-11-15,Recargas,Línea A,844412.05
2022-11-15,Recargas,Línea B,1396224.9
2022-11-15,Recargas,Línea 12,0
2022-11-15,Tarjetas,Línea 1,2160
2022-11-15,Tarjetas,Línea 2,3705
2022-11-15,Tarjetas,Línea 3,4305
2022-11-15,Tarjetas,Línea 4,510
2022-11-15,Tarjetas,Línea 5,1815
2022-11-15,Tarjetas,Línea 6,750
2022-11-15,Tarjetas,Línea 7,2760
2022-11-15,Tarjetas,Línea 8,2520
2022-11-15,Tarjetas,Línea 9,3405
2022-11-15,Tarjetas,Línea A,2085
2022-11-15,Tarjetas,Línea B,2475
2022-11-15,Tarjetas,Línea 12,0
2022-11-15,QR/Validación,Línea 1,0
2022-11-15,QR/Validación,Línea 2,0
2022-11-15,QR/Validación,Línea 3,0
2022-11-15,QR/Validación,Línea 4,0
2022-11-15,QR/Validación,Línea 5,0
2022-11-15,QR/Validación,Línea 6,0
2022-11-15,QR/Validación,Línea 7,0
2022-11-15,QR/Validación,Línea 8,0
2022-11-15,QR/Validación,Línea 9,15030
2022-11-15,QR/Validación,Línea A,0
2022-11-15,QR/Validación,Línea B,0
2022-11-15,QR/Validación,Línea 12,0
2022-11-16,Boletos,Línea 1,249225
2022-11-16,Boletos,Línea 2,968300
2022-11-16,Boletos,Línea 3,766050
2022-11-16,Boletos,Línea 4,151725
2022-11-16,Boletos,Línea 5,306550
2022-11-16,Boletos,Línea 6,165275
2022-11-16,Boletos,Línea 7,383125
2022-11-16,Boletos,Línea 8,513725
2022-11-16,Boletos,Línea 9,395125
2022-11-16,Boletos,Línea A,457150
2022-11-16,Boletos,Línea B,675365
2022-11-16,Boletos,Línea 12,0
2022-11-16,Recargas,Línea 1,611661
2022-11-16,Recargas,Línea 2,2158373.3
2022-11-16,Recargas,Línea 3,2099538.7
2022-11-16,Recargas,Línea 4,223627
2022-11-16,Recargas,Línea 5,612004.05
2022-11-16,Recargas,Línea 6,368599.1
2022-11-16,Recargas,Línea 7,983985.5
2022-11-16,Recargas,Línea 8,1312336.5
2022-11-16,Recargas,Línea 9,1086095
2022-11-16,Recargas,Línea A,856255.4
2022-11-16,Recargas,Línea B,1251793.6
2022-11-16,Recargas,Línea 12,0
2022-11-16,Tarjetas,Línea 1,3570
2022-11-16,Tarjetas,Línea 2,4305
2022-11-16,Tarjetas,Línea 3,4560
2022-11-16,Tarjetas,Línea 4,315
2022-11-16,Tarjetas,Línea 5,3360
2022-11-16,Tarjetas,Línea 6,600
2022-11-16,Tarjetas,Línea 7,1260
2022-11-16,Tarjetas,Línea 8,2880
2022-11-16,Tarjetas,Línea 9,3885
2022-11-16,Tarjetas,Línea A,1815
2022-11-16,Tarjetas,Línea B,3615
2022-11-16,Tarjetas,Línea 12,0
2022-11-16,QR/Validación,Línea 1,0
2022-11-16,QR/Validación,Línea 2,0
2022-11-16,QR/Validación,Línea 3,0
2022-11-16,QR/Validación,Línea 4,0
2022-11-16,QR/Validación,Línea 5,0
2022-11-16,QR/Validación,Línea 6,0
2022-11-16,QR/Validación,Línea 7,0
2022-11-16,QR/Validación,Línea 8,0
2022-11-16,QR/Validación,Línea 9,15265
2022-11-16,QR/Validación,Línea A,0
2022-11-16,QR/Validación,Línea B,0
2022-11-16,QR/Validación,Línea 12,0
2022-11-17,Boletos,Línea 1,249700
2022-11-17,Boletos,Línea 2,974200
2022-11-17,Boletos,Línea 3,757825
2022-11-17,Boletos,Línea 4,149225
2022-11-17,Boletos,Línea 5,305650
2022-11-17,Boletos,Línea 6,162325
2022-11-17,Boletos,Línea 7,382500
2022-11-17,Boletos,Línea 8,514275
2022-11-17,Boletos,Línea 9,384650
2022-11-17,Boletos,Línea A,427750
2022-11-17,Boletos,Línea B,662980
2022-11-17,Boletos,Línea 12,0
2022-11-17,Recargas,Línea 1,313054.5885
2022-11-17,Recargas,Línea 2,890220.9293
2022-11-17,Recargas,Línea 3,1011746.43
2022-11-17,Recargas,Línea 4,47267.71419
2022-11-17,Recargas,Línea 5,287967.0812
2022-11-17,Recargas,Línea 6,181723.9426
2022-11-17,Recargas,Línea 7,632145.6691
2022-11-17,Recargas,Línea 8,499562.9459
2022-11-17,Recargas,Línea 9,551748.1909
2022-11-17,Recargas,Línea A,488047.6636
2022-11-17,Recargas,Línea B,715455.5945
2022-11-17,Recargas,Línea 12,0
